Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
18.550269869322637	18.550269869322637	18.550269869322637	18.550269869322637
17.623780643644174	17.623780643644174	17.623780643644174	17.623780643644174
16.70960492157673	16.70960492157673	16.70960492157673	16.70960492157673
15.515458962643974	15.515458962643974	15.515458962643974	15.515458962643974
14.062784126827976	14.062784126827976	14.062784126827976	14.062784126827976
12.631602090232922	12.631602090232922	12.631602090232922	12.631602090232922
10.898755948532882	10.898755948532882	10.898755948532882	10.898755948532882
9.177234031943547	9.177234031943547	9.177234031943547	9.177234031943547
8.030457184052516	8.030457184052516	8.030457184052516	8.030457184052516
7.052817264379817	7.052817264379817	7.052817264379817	7.052817264379817
6.676783921708417	6.676783921708417	6.676783921708417	6.676783921708417
6.091345679259821	6.091345679259821	6.091345679259821	6.091345679259821
5.602890366720771	5.602890366720771	5.602890366720771	5.602890366720771
5.2874006194239005	5.2874006194239005	5.2874006194239005	5.2874006194239005
4.68176809684672	4.68176809684672	4.68176809684672	4.68176809684672
4.359472046979098	4.359472046979098	4.359472046979098	4.359472046979098
4.222933206534056	4.222933206534056	4.222933206534056	4.222933206534056
4.0080080823678745	4.0080080823678745	4.0080080823678745	4.0080080823678745
4.06666543714482	4.06666543714482	4.06666543714482	4.06666543714482
3.9492210333212885	3.9492210333212885	3.9492210333212885	3.9492210333212885
4.097821590454023	4.097821590454023	4.097821590454023	4.097821590454023
4.335909747591957	4.335909747591957	4.335909747591957	4.335909747591957
4.3369389085439405	4.3369389085439405	4.3369389085439405	4.3369389085439405
4.230350355960837	4.230350355960837	4.230350355960837	4.230350355960837
4.252724193546089	4.252724193546089	4.252724193546089	4.252724193546089
4.204486546384138	4.204486546384138	4.204486546384138	4.204486546384138
4.54781631716409	4.54781631716409	4.54781631716409	4.54781631716409
4.490665155150771	4.490665155150771	4.490665155150771	4.490665155150771
4.6395071016566565	4.6395071016566565	4.6395071016566565	4.6395071016566565
4.538546343677105	4.538546343677105	4.538546343677105	4.538546343677105
4.531496737769854	4.531496737769854	4.531496737769854	4.531496737769854
4.481203543349842	4.481203543349842	4.481203543349842	4.481203543349842
4.349172785406704	4.349172785406704	4.349172785406704	4.349172785406704
4.717691891030387	4.717691891030387	4.717691891030387	4.717691891030387
5.276511219246649	5.276511219246649	5.276511219246649	5.276511219246649
6.023435502129586	6.023435502129586	6.023435502129586	6.023435502129586
